Id;lemme;anagramme;nb_lettres;nb_lettres2;syn_1;syn_2;syn_3;syn_4;syn_5;def_1;def_2;def_3
27587;fabuleux;balefuux;_ _ _ _ _ _ _ _;8;fantastique;prodigieux;extraordinaire;faramineux;sensationnel;Relatif à la fable.;Qui a le caractère d’une fable.;(Figuré) Grandiose, incroyable, bien que réel.
27588;suprême;rseuêmp;_ _ _ _ _ _ _;7;génial;parfait;souverain;sublime;extrême;"Qui est au-dessus de tout ; supérieur.";Dernier.;(Cuisine) Blanc de poulet tendre découpé en morceaux.
27590;connu;onnuc;_ _ _ _ _;5;célèbre;renommé;notoire;illustre;réputé;Dont on a connaissance.;Les choses que l’on connaît, par opposition à celles qu’on ignore.;Participe passé masculin singulier de connaître (ou connaitre).
27591;parti;raitp;_ _ _ _ _;5;secte;faction;ligue;clan;coalition;(Familier) En état d’ivresse.;(Héraldique);Union de plusieurs personnes contre d’autres qui ont un intérêt ou une opinion contraire.
27592;absent;stnaeb;_ _ _ _ _ _;6;distrait;absorbé;inexistant;lointain;songeur;Qui n’est pas là où on l’attend.;Qui manque, qui fait défaut.;(Figuré) Qui est distrait, inattentif.
27594;café;acéf;_ _ _ _;4;cabaret;buvette;bistrot;bar;taverne;Graines de caféier, ou poudre formée de ces grains torréfiés et moulus.;Boisson, généralement bue chaude, de couleur noir-brun, réalisée à partir de cette poudre.;Portion, servie dans une tasse, de cette boisson pour une personne.
27595;actuel;lcauet;_ _ _ _ _ _;6;existant;récent;à la page;présent;moderne;Qui se traduit par des actes.;"(Philosophie) (Théologie) Qui existe réellement, concrètement, factuellement ; par opposition à diverses qualifications : potentiel, virtuel, habituel, originel, etc..";Qui est présent, qui a lieu, ou qui a cours, qui est usité dans le moment présent.
27596;enfoiré;iéefnor;_ _ _ _ _ _ _;7;enculé;ballot;bête;;;(Vulgaire) (Injurieux) Personne déloyale, de peu de moralité, irrespectueuse.;(Populaire) Pote, copain.;(Vieilli) Maladroit.
27599;plat;talp;_ _ _ _;4;insipide;terne;banal;fade;falot;Sans relief.;(Par extension) Sans intérêt, quelconque.;(Géométrie) Se dit d'un angle dont la mesure vaut exactement π (pi) radians (180 degrés).
27600;ennemi;nenime;_ _ _ _ _ _;6;défavorable;adversaire;antagoniste;adverse;opposant;Concept antagoniste, en conflit avec un autre.;Celui, celle qui veut du mal à quelqu’un.;"(Religion) (Absolument) (Au singulier) Le diable ; le démon. Souvent capitalisé en Ennemi."
27601;efficace;cfeecafi;_ _ _ _ _ _ _ _;8;agissant;valable;profitable;effectif;capable;Qui produit son effet.;(Électricité) Qualifie la moyenne quadratique d'une mesure électrique d'un courant alternatif.;(Théologie) Qui a toujours son effet.
27603;original;ilnaogri;_ _ _ _ _ _ _ _;8;singulier;bizarre;truculent;étrange;curieux;Qui n’a pas été fait d’après un modèle et qui sert ou servira de modèle pour des copies ou des imitations.;(Par extension) Qui est ou paraît inventé, imaginé sans aucun souvenir qui précède.;(Mélioratif) Qui écrivent, qui travaillent d’une manière neuve, non empruntée, non imitée, en parlant d’une personne.
27604;logique;qogelui;_ _ _ _ _ _ _;7;rationnel;exact;rigoureux;géométrique;juste;Qui est conforme aux règles de la raison, rationnel.;Étude des procédés de raisonnement, science qui enseigne à raisonner juste.;Ouvrage sur cette science.
27605;gras;asrg;_ _ _ _;4;replet;rebondi;charnu;gros;abondant;Qui est formé de graisse.;(Cuisine) Qualifie des mets où il y a plus ou moins de graisse.;(Par extension) Qui a beaucoup de graisse.
27606;voisin;viions;_ _ _ _ _ _;6;proche;contigu;avoisinant;jouxtant;analogue;"Qui est proche ; qui est auprès.";(Figuré) Qui approche, qui est sur le point de.;Personne qui est, qui demeure auprès d’une autre.
27607;muet;utme;_ _ _ _;4;mutique;sourd-muet;silencieux;taiseux;coi;Qui est privé de l’usage de la parole, naturellement ou par accident.;(Zoologie) (Par analogie) Qui n’a pas de cri.;(Figuré) Qui est empêché momentanément de parler, par la peur, la honte, l’étonnement, ou d’autres causes morales.
27608;légitime;tgliémie;_ _ _ _ _ _ _ _;8;explicable;justifiable;motivé;épouse;fondé;(Droit) Qui a les conditions, les qualités requises par la loi.;(En particulier) (Politique) Qualifie un souverain qui règne en vertu d’une dévolution du pouvoir conforme à la loi du pays.;(En particulier) (Droit) Qualifie un enfant né durant le mariage, ou après la mort du père dans le délai que fixe la loi.
27609;fédéral;laédfér;_ _ _ _ _ _ _;7;;;;;;Qui a rapport à une fédération d’États ou à une fédération de plusieurs sociétés visant un but commun.;(Spécialement) Qui a rapport à la fédération canadienne. Note :  S'oppose généralement dans ce sens à provincial et, dans une moindre mesure, à territorial.;(Spécialement) Qui a rapport avec la Suisse en tant que fédération. — Note. En ce sens, il s’oppose à cantonal et communal.
27610;géant;ngéta;_ _ _ _ _;5;titan;colosse;grande perche;surhomme;girafe;Excédant de beaucoup la stature ordinaire, très grand.;(Mythologie) Créature mythologique qui est semblable à un homme, mais de très grande taille.;Personne qui excède de beaucoup la stature ordinaire.
27611;mondial;inaodlm;_ _ _ _ _ _ _;7;planétaire;cosmique;international;universel;terrestre;Qui est répandu dans le monde entier, sur toute la terre.;;
27613;pénible;lneipbé;_ _ _ _ _ _ _;7;tendu;affligeant;douloureux;triste;ennuyeux;Qui se fait avec peine, qui donne de la peine, de la fatigue.;(Figuré) Qualifie un style qui manque de naturel et qui sent l’effort.;Qui fait de la peine, qui affecte désagréablement l’âme, l’esprit.
27614;crétin;értcin;_ _ _ _ _ _;6;idiot;imbécile;stupide;niais;inintelligent;(Médecine) Personne affectée de crétinisme ou, par extension, de myxœdème congénital.;(Familier) (Péjoratif) Personne considérée comme inintelligente, stupide ou idiote.;Idiot, stupide, bête.
27615;aérien;énraie;_ _ _ _ _ _;6;éthéré;ailé;impalpable;immatériel;impondérable;Qui est formé d’air, qui a rapport à l’air, qui est un effet de l’air, ou qui se passe dans l’air.;(Figuré) Qui évoque la légèreté, la finesse, la délicatesse ou la subtilité.;(Botanique) Se dit d’un organe d’une plante qui se développe dans l’air.
27616;soudain;asiodun;_ _ _ _ _ _ _;7;subit;instantanément;subito;aussitôt;sur-le-champ;Qui est subit, prompt.;"Dans le même instant ; aussitôt ; tout d’un coup.";
27617;surpris;isprrus;_ _ _ _ _ _ _;7;stupéfait;étonné;déconcerté;ébahi;pantois;Qui est sous l’effet de la surprise, de l’étonnement.;Participe passé du verbe surprendre.;
27620;endormi;nrmiode;_ _ _ _ _ _ _;7;assoupi;engourdi;somnolent;ensommeillé;apathique;Qui se trouve dans un état de sommeil;Qui manque de vivacité, qui est lent, paresseux.;Personne endormie.
27625;pratique;qreitpua;_ _ _ _ _ _ _ _;8;expérience;usage;habitude;exécution;technique;Qui ne s’arrête pas à la simple spéculation, qui tend, qui conduit à l’action, qui s’occupe de l’application.;Qui est commode, aisé, utile, en parlant des choses.;"Qui a le sens des réalités et le goût de l’action en parlant des personnes; il peut s’employer tantôt comme un éloge, tantôt dans un sens légèrement péjoratif."
27627;brun;unbr;_ _ _ _;4;basané;hâlé;bronzé;bistre;bistré;(Généralement) De la couleur du marron clair tirant sur le noir.  #5B3C11;(Héraldique) → voir de brun.;Couleur brune.
27629;interne;rineent;_ _ _ _ _ _ _;7;endogène;carabin;médial;potache;intrinsèque;(Didactique) (Médecine) Qui est en dedans, qui appartient au dedans.;(Botanique) Qui est caché.;(Géométrie) Qui se trouve à l’intérieur d’une figure.
27631;soûl;slûo;_ _ _ _;4;ivre;rassasié;dans le brouillard;dans le cirage;repu;(Vieilli) Repu, rassasié.;Ivre, aviné.;S’emploie comme nom avec un adjectif possessif (mon, ton, son, etc.), pour dire abondamment, autant qu’on veut.
27632;suspect;secpstu;_ _ _ _ _ _ _;7;louche;douteux;borgne;véreux;équivoque;"Qui peut être soupçonné, qui prête au soupçon ; il se dit des personnes et des choses.";(Canada) Méfiant.;Personne suspecte, homme ou femme. L'utilisation du féminin (suspecte) est rarissime voire inexistante.
27633;mouillé;illéomu;_ _ _ _ _ _ _;7;humide;suintant;moite;dégouttant;embué;"Qui est imbibé ou recouvert de gouttes de liquide, généralement de l’eau ; humide.";Qualifie du vin, du lait, ou une autre substance qui a été additionnée d’eau, en général frauduleusement.;(Linguistique) (Vieilli) Palatale ou palatalisée, en parlant d’une voyelle ou d’une consonne.
27634;chanceux;caxunceh;_ _ _ _ _ _ _ _;8;veinard;chançard;verni;fortuné;aléatoire;Qui est favorisé par la chance.;(Rare) Qui dépend de la chance.;(Par substantivation) Personne favorisée par la chance.
27635;rempli;lrepmi;_ _ _ _ _ _;6;plein;bourré;gavé;pénétré;chargé;(Tapisserie) Pli que l’on fait à une tapisserie, pour les rétrécir ou pour les raccourcir, sans en rien couper.On a fait un rempli à cette tapisserie, à cette serviette, à ce rideau.;(Couture) Ce qui est laissé d'étoffe dans un vêtement quelconque pour faire les coutures. (terme d'avant la révolution industrielle);Qui est plein, qui abonde en quoi que ce soit.
27636;doué;éudo;_ _ _ _;4;talentueux;gratifié;avantagé;favorisé;partagé;Qui a des dons, qui a une aptitude, une facilité naturelle à faire quelque chose.;Doté.;Participe passé masculin singulier de douer.
27637;maigre;meirag;_ _ _ _ _ _;6;pauvre;décharné;mesquin;mince;petit;Qui contient peu ou pas de graisse ou de liant.;Qui a un manque de chair par rapport à sa taille, à son ossature, en parlant d'un être vivant.;(Figuré) Qui est faible dans son genre, en parlant d'une chose.
27639;sauf;uafs;_ _ _ _;4;excepté;rescapé;indemne;sauvé;survivant;Qui n’a pas reçu d’atteinte, qui a échappé au péril.;"Sans blesser ; sans porter atteinte à. — Note :  Il se place, alors, devant le nom qu’il détermine.";"Sans exclure ; sans préjudice de."
27640;fâché;cfhéâ;_ _ _ _ _;5;mécontent;contrarié;navré;vexé;attristé;Furieux.;Participe passé masculin singulier de fâcher.;
27641;humble;melhbu;_ _ _ _ _ _;6;servile;subalterne;soumis;déférent;modeste;Qui manifeste de l’humilité, une extrême modestie, qui s'abaisse volontairement.;Qui porte trop loin la déférence et le respect.;Qui marque du respect et de la déférence, en parlant des choses.
27642;récent;erncét;_ _ _ _ _ _;6;moderne;actuel;à la page;neuf;nouveau;Qui s’est produit il y a peu de temps.;Qui existe depuis peu.;
27643;pris;iprs;_ _ _ _;4;occupé;bousculé;accaparé;absorbé;tenu;Précédé de l’adverbe bien, il s’emploie comme adjectif et signifie bien fait, bien proportionné.;Participe passé masculin (singulier ou pluriel) du verbe prendre.;Première personne du singulier du passé simple du verbe prendre.
27644;chrétien;ercéhnti;_ _ _ _ _ _ _ _;8;catholique;copte;évangélique;baptisé;oecuménique;(Religion) Qui professe la religion issue des enseignements de Jésus-Christ.;Qui appartient ou qui est propre au christianisme.;(Par extension) Qui adopte un comportement généreux, supposé conforme aux préceptes de la religion de Jésus-Christ.
27645;pilote;teiolp;_ _ _ _ _ _;6;nautonier;navigateur;capitaine;conducteur;leader;Personne qui aide le capitaine d’un navire à l’entrée d’un port ou dans les passages difficiles. Celui qui gouverne, qui conduit un bâtiment de mer.;(Par extension) Personne qui conduit un avion, un dirigeable, une voiture de course, etc.;(Informatique) Logiciel permettant à un système d’exploitation de reconnaitre un certain matériel et de l’utiliser.
27646;rond;ordn;_ _ _ _;4;rebondi;dodu;orbe;arrondi;sou;De forme circulaire.;Qui est cylindrique.;De forme sphérique.
27647;nord;odnr;_ _ _ _;4;arctique;septentrional;septentrion;borée;tramontane;(Géographie) Celui des quatre points cardinaux qui correspond à la direction de l’étoile polaire.;(Géographie) Partie de la terre qui est opposée au midi.;Région d’un pays la plus rapprochée du nord.
27648;volé;évol;_ _ _ _;4;kidnappé;barboté;floué;chipé;dérobé;Participe passé masculin singulier de voler.;;
27649;vital;vilta;_ _ _ _ _;5;primordial;fondamental;essentiel;principal;indispensable;Qui appartient à la vie, qui est essentiel à la vie.;(Figuré) Qui est essentiel, d’une nécessité absolue.;
27650;grec;cger;_ _ _ _;4;hellène;hellénique;athénien;baron;;Relatif à la Grèce, aux Grecs, ou à leur langue.;(En particulier) Relatif à la Grèce antique.;La langue grecque. Note :  Se dit pour la langue antique comme pour la langue grecque moderne.
27651;tragique;ueqiartg;_ _ _ _ _ _ _ _;8;dramatique;déchirant;bouleversant;alarmant;grave;Qui appartient à la tragédie.;(Figuré) Qui est funeste, terrible.;Genre tragique, tragédie.
27653;extrême;tmrxeeê;_ _ _ _ _ _ _;7;excessif;démesuré;suprême;exagéré;grand;Qui est tout à fait au bout, tout à fait le dernier.;(Plus courant) Qui est au dernier point, au plus haut degré.;(Par extension) Qualifie les moyens énergiques et hasardeux que l’on n’emploie qu’après avoir essayé sans succès tous les autres.
27655;serré;éerrs;_ _ _ _ _;5;dense;tassé;pressé;touffu;court;Trop ajusté.;Très rapproché, étroit.;(En particulier) Qualifie un cheval étroit du devant ou du derrière.
27656;saoul;asolu;_ _ _ _ _;5;ivre;rassasié;dans le brouillard;dans le cirage;repu;Variante de soûl.;;
27657;amer;rmea;_ _ _ _;4;acerbe;acrimonieux;aigre;mordant;acide;Qui a une saveur âpre et généralement désagréable, comme celle de la quinine ou du café.;(Figuré) Qui est mordant, offensant.;(Figuré) Qui est pénible, triste, douloureux.
27658;japonais;asjnaopi;_ _ _ _ _ _ _ _;8;nippon;;;;;(Géographie) Relatif au Japon, à ses habitants et à sa culture.;Relatif à la langue japonaise.;(Linguistique) Langue utilisée principalement par les Japonais et classée langue SOV.
27659;chiant;ctnhia;_ _ _ _ _ _;6;souciant;suant;emmerdant;fatigant;assommant;(Vulgaire) Embêtant.;(Vulgaire) Pénible.;Participe présent de chier.
27660;intact;nctait;_ _ _ _ _ _;6;immaculé;vierge;indemne;pur;inaltéré;À quoi l’on n’a pas touché, dont on n’a rien retranché.;(Par extension) Qui n’a pas souffert d’altération.;Qualifie une réputation qui n’a jamais été attaquée, ou sur laquelle la calomnie n’a pu attirer aucun soupçon.
27661;sublime;smublie;_ _ _ _ _ _ _;7;élevé;magnifique;transcendant;admirable;noble;"(Mélioratif) Qui est au plus haut degré de l’élévation, de la grandeur, de la noblesse, de la beauté ; il n’est usité que dans le domaine moral ou intellectuel.";Ce qu’il y a de très grand, de très élevé, d’excellent dans les sentiments, dans les actions vertueuses, dans le style.;(Œnologie) Grosse bouteille de vin de 150 L, soit 200 bouteilles.
27662;fatal;altfa;_ _ _ _ _;5;inéluctable;inévitable;désastreux;fatidique;funeste;Qu’on ne peut éviter, qui doit arriver inévitablement, qui est fixé d’une manière irrévocable.;À qui on ne peut résister.;Marqué par le destin.
27663;anonyme;ynenoam;_ _ _ _ _ _ _;7;anonymat;incognito;masqué;inconnu;quelconque;Qui n’a pas de nom.;Qui cache son nom ou le nom de son auteur.;(Vieilli) Anonymat.
27665;grossier;rgreossi;_ _ _ _ _ _ _ _;8;fruste;impoli;rustique;inconvenant;obscène;Qui n’est pas fin, qui n’est pas délicat.;Qui n’est pas fait avec délicatesse, avec soin.;(Figuré) Qui a de la rudesse, qui manque de culture, d’éducation.
27666;indien;eiinnd;_ _ _ _ _ _;6;amérindien;hindou;individu;;;Relatif à l’Inde ou à ses habitants.;Relatif aux habitants de l’Amérique dont les ancêtres vivaient déjà sur le continent avant l’arrivée des Européens.;Cocktail Orangina grenadine.
27667;cérébral;cbréléra;_ _ _ _ _ _ _ _;8;mental;psychique;psychologique;intellectuel;;(Anatomie) Qui se rapporte au cerveau.;(Médecine) Qui affecte le cerveau.;Qui concerne la pensée, l'intelligence ou la raison.
27670;glacé;acélg;_ _ _ _ _;5;gelé;glacial;froid;lustré;luisant;Converti en glace. ;(Par hyperbole) Très froid, glacial.;Qui est dépourvu de chaleur, de sensibilité.
27672;insensé;sesnéin;_ _ _ _ _ _ _;7;déraisonnable;absurde;extravagant;fou;saugrenu;Dont les actions ou les discours ne sont pas conformes à la raison, au bon sens.;(Par extension) Contraire à la raison, au bon sens.;(Par hyperbole) (Familier) Qualifie ce qui est excessif, de ce qui dépasse presque la croyance.
27674;familier;iailmfre;_ _ _ _ _ _ _ _;8;coutumier;accoutumé;habitué;dressé;intime;Qui est considéré comme appartenant à la famille.;Qui vit dans l’intimité de quelqu’un.;Qui a rapport à l’intimité d’une personne avec une autre, en parlant des choses.
27675;humide;imehdu;_ _ _ _ _ _;6;embué;mouillé;moite;imbibé;suintant;Qui tient de la nature de l’eau. — Note :  Il ne s’emploie guère qu’en poésie.;(Plus courant) Qui est chargé de quelque substance ou vapeur aqueuse.;(Philosophie) (Désuet) Une des quatre premières qualités, opposée au sec[1].
27676;fixe;ixef;_ _ _ _;4;stable;invariable;immuable;constant;immobile;Immobile.;Invariant, définitif.;Par opposition à ce qui n’est que casuel.
27678;obscur;urbsoc;_ _ _ _ _ _;6;ténébreux;nébuleux;sibyllin;confus;embrouillé;Où il y a peu, où il n’y a pas de lumière.;Sombre, moins clair, moins vif, moins éclatant, plus brun, plus chargé.;"Qui n’est pas clair ; qui est inintelligible ; qui ne se fait pas comprendre ou se fait difficilement comprendre."
27679;quitte;eiqttu;_ _ _ _ _ _;6;dispensé;exempté;acquitté;dépêtré;exempt;Libéré d’une dette, d’une obligation, d’un devoir moral.;Délivré, débarrassé de quelque chose.;Première personne du singulier du présent de l’indicatif de quitter.
27680;canon;ncoan;_ _ _ _ _;5;pièce d'artillerie;bombarde;bouche à feu;obusier;couleuvrine;(Militaire) Pièce d’artillerie en forme de tube, et servant à lancer des projectiles, boulets, obus, etc.;Partie d’une arme à feu portative en forme de tube où l'on mettait autrefois la poudre et la balle et où on engage aujourd'hui la cartouche.;(Technique) Dispositif permettant de projeter diverses matières.
27681;confus;nsfuco;_ _ _ _ _ _;6;embrouillé;nébuleux;penaud;embarrassé;obscur;Dont il est impossible de distinguer les éléments constitutifs.;(En particulier) Qui se confond et que l’on n’entend pas distinctement, en parlant des sons, des bruits.;(Droit) Qui confond, qui réunit des droits actifs et passifs concernant un même objet.
27683;romain;normai;_ _ _ _ _ _;6;latin;;;;;(Histoire) Relatif à la civilisation des Romains, un peuple de l’Antiquité.;Relatif aux personnes et choses qui appartenaient à l’ancienne Rome.;(Figuré) Qualifie ce qui rappelle la grandeur d’âme, le courage, l’austérité, le patriotisme des anciens Romains.
27685;probable;oaprbebl;_ _ _ _ _ _ _ _;8;vraisemblable;envisageable;prévisible;plausible;croyable;Qui a une apparence de vérité, qui paraît fondé en raison.;(Théologie) Qualifie l'opinion qui est fondée sur des raisons de quelque considération, soutenues par un auteur grave (influent).;Qu’il est raisonnable de supposer, de conjecturer.
27686;aimé;maéi;_ _ _ _;4;amé;adoré;élu;favorisé;cher;Chéri.;Apprécié.;Participe passé masculin singulier du verbe aimer.
27687;loyal;loyla;_ _ _ _ _;5;sincère;fair-play;fidèle;probe;honnête;"Qui montre de la loyauté ; qui est sincère, droit, franc, plein d’honneur et de probité.";"(Droit) Qui est conforme à la loi ; par la loi.";
27688;atroce;ceatro;_ _ _ _ _ _;6;épouvantable;terrible;inhumain;affreux;horrible;(Sens étymologique) Noir, sombre.;Qui est cruel, sombre, menaçant, en parlant des personnes ou des choses.;(Par analogie) Qui est très douloureux au sens physique et au sens moral.
27689;spatial;atpials;_ _ _ _ _ _ _;7;aérospatial;géographique;cosmique;;;Relatif à l’espace, au volume, aux trois dimensions.;Relatif à l’espace, à la place, à l’étalement.;Relatif à l’espace, la zone hors de l’atmosphère terrestre.
27693;étroit;itorét;_ _ _ _ _ _;6;rétréci;étriqué;borné;court;restreint;De petite largeur.;(Figuré) (Familier) Qualifie une personne dont les vues, les idées ont peu d’étendue et qui se montre intolérant à l’égard de ce qu’il ne comprend pas.;Restreint, en parlant d'une communauté.
27694;payé;épay;_ _ _ _;4;rémunéré;rétribué;salarié;;;Qui a eu une paie. Qui a été payé.;Participe passé masculin singulier de payer.;
27696;modeste;eosdmte;_ _ _ _ _ _ _;7;modique;petit;humble;retenu;réservé;Qui a de la retenue, de la modération, qui ne donne dans aucun excès.;Qui est modéré, simple, sans éclat, en parlant d’une chose.;(Par extension) Subalterne.
27697;chimique;uqchiemi;_ _ _ _ _ _ _ _;8;artificiel;;;;;(Chimie) Relatif à ou issu de la chimie.;(Familier) Artificiel.;Abréviation courante de condensateur électrochimique.
27698;gardien;denagir;_ _ _ _ _ _ _;7;cerbère;portier;surveillant;garde;maton;Personne qui garde, qui surveille, qui défend.;Celui, celle qui protège ou qui est commis pour protéger quelqu’un ou quelque chose.;Celui qui garde quelque chose, qui est chargé de veiller à sa conservation.
27699;sensé;ésnse;_ _ _ _ _;5;judicieux;lucide;raisonnable;éclairé;perspicace;Qui a du bon sens, qui a de la raison, du jugement.;Qui est conforme au bon sens, à la raison.;Faute d’orthographe de censé par homophonie.
27700;brûlant;arbtnûl;_ _ _ _ _ _ _;7;chaud;bouillant;embrasé;bouillonnant;ardent;"Qui est trop chaud pour être supporté ; qui est extrêmement chaud au toucher.";(Figuré) Qui exacerbe les émotions.;(Figuré) Qui est controversé.
27701;caché;ccéah;_ _ _ _ _;5;occulte;secret;mystérieux;latent;dissimulé;Participe passé masculin singulier de cacher.;;
27702;habillé;lbéialh;_ _ _ _ _ _ _;7;endimanché;vêtu;accoutré;bien mis;mis;Qui porte un habit, un vêtement, qui n’est pas nu.;(Héraldique) Se dit d'un être humain portant un vêtement;Participe passé masculin singulier de habiller.
27704;majeur;mrueaj;_ _ _ _ _ _;6;primordial;prédominant;principal;essentiel;médius;"Très grand ; très important.";(Droit) Qui a atteint la majorité légale, et qui peut donc jouir de ses droits civiques et qui est responsable devant la loi.;(Musique) De la tonalité occidentale.
27705;adulte;eudlta;_ _ _ _ _ _;6;mûr;être humain;posé;citoyen-enne;grandi;Personne qui est parvenue à sa maturité psychologique et intellectuelle.;Personne ou animal qui est parvenu au terme de sa formation.;Personne ayant fini sa croissance.
27707;parent;raentp;_ _ _ _ _ _;6;germain;agnat;consanguin;frère;ancêtre;(Au pluriel) Le père et la mère, ou les pères, ou les mères d'une personne, collectivement (c’est la signification étymologique et propre).;(Au singulier) Le père ou la mère d’une personne, d’un enfant.;(Par extension) (Littéraire) Ceux de qui on descend.
27708;vulgaire;argeivul;_ _ _ _ _ _ _ _;8;trivial;commun;ordinaire;prosaïque;grossier;(Désuet) Qui concerne le peuple, le quidam, le personnage quelconque.;(Vieilli) Qui est commun, qui est reçu communément.;(En particulier) (Linguistique) (Didactique) Que le peuple parle à l’époque considérée.
27709;gênant;gêtnna;_ _ _ _ _ _;6;embarrassant;encombrant;importun;incommode;emmerdant;Qui gêne.;Participe présent de gêner.;
27710;vaste;atevs;_ _ _ _ _;5;ample;large;étendu;abondant;considérable;Qui est d’une grande étendue.;(Figuré) Qui n'a pas de borne, en parlant des choses morales, des conceptions de l’esprit, etc.;(Figuré) D’une étendue extraordinaire, qui embrasse plusieurs sortes de sciences, de connaissances, ou qui est capable de grandes affaires, de grandes entreprises, en parlant d'une intelligence, d'un esprit.
27711;interdit;intriedt;_ _ _ _ _ _ _ _;8;déconcerté;surpris;ébahi;ahuri;penaud;Défendu par la loi, ou par la morale.;(Littéraire) Fortement troublé, paralysé par la stupeur.;Quelque chose ou quelqu’un qui est interdit de quelque chose.
27712;obligé;ogbléi;_ _ _ _ _ _;6;obligatoire;redevable;assujetti;tributaire;nécessaire;"Qui est d’usage, dont on ne peut guère se dispenser ; obligatoire.";Redevable.;Contraint.
27714;promis;sirpmo;_ _ _ _ _ _;6;fiancé;bon ami;voué;prétendant;prétendu;Qui fait l’objet d'une promesse.;(Vieilli) Fiancé.;(Vieilli) (Familier) Fiancé.
27715;épais;séapi;_ _ _ _ _;5;lourd;touffu;dense;massif;compact;Qui a une certaine mesure dans la dimension transversale.;Fort, solide.;Nombreux, serré, touffu.
27716;actif;fitac;_ _ _ _ _;5;agissant;prompt;dynamique;vivant;remuant;Qui agit ou qui a la vertu d’agir.;Qui agit avec promptitude, avec énergie.;Qui est diligent, laborieux.
27718;courant;untcroa;_ _ _ _ _ _ _;7;ordinaire;habituel;commun;banal;cours;Qui court.;(Finance) Qui n’est pas encore dû.;Qui est présent, actuel, en parlant d’années, de mois, etc.
27719;élégant;gélanté;_ _ _ _ _ _ _;7;coquet-ette;raffiné;chic;distingué;galant;Qui a de l’élégance.;(Spécialement) (Mélioratif) Qualifie une solution simple et satisfaisante.;Celui, celle qui affecte l’élégance dans sa toilette et dans ses manières.
27720;lointain;nilianto;_ _ _ _ _ _ _ _;8;éloigné;écarté;distrait;absent;reculé;Qui est fort éloigné du lieu où l’on est ou dont on parle.;Qui provient de loin.;(Par extension) Qui est fort éloigné dans le temps.
27721;brisé;bréis;_ _ _ _ _;5;rompu;harassé;flapi;crevé;las;Qui présente une solution de continuité.;Qui est cassé, qui est rompu.;(Géométrie) Qualifie une ligne faite d'un ensemble de lignes droites qui forment une suite d’angles.
27722;stable;ateslb;_ _ _ _ _ _;6;fixe;invariable;immuable;constant;durable;Qui est dans une assiette, dans une situation ferme.;(Figuré) Qui est assuré, ferme, durable, permanent.;(Théorie des graphes) Qualifie un sous-graphe dont aucun sommet n'est adjacent.
27726;vague;gvaue;_ _ _ _ _;5;flou;incertain;indécis;timide;nébuleux;"Qui est indéfini ; qui n’a pas de bornes fixes et déterminées.";"Qui est incertain ; qui manque de précision, de fixité ou de solidité.";"Incertain ; indéfini."
27727;amical;iaamlc;_ _ _ _ _ _;6;cordial;affectueux;fraternel;sympathique;chaleureux;Qui fait preuve d’amitié.;;
27729;agressif;ssrgafie;_ _ _ _ _ _ _ _;8;batailleur;acerbe;combatif;belliqueux;mordant;Qui tient de l’agression, qui a le caractère de l’agression.;(Patinage) Forme acrobatique de pratique du roller qui se déroule sur des structures au sein de skateparks.;
27730;brutal;uratbl;_ _ _ _ _ _;6;brusque;bourru;cru;violent;rude;Qui tient de la brute, bestial.;Qui est violent ou emporté.;(Péjoratif) Homme violent et emporté.
27731;disparu;srdiaup;_ _ _ _ _ _ _;7;évanoui;volatilisé;noyé;décédé;tué;Soldat qui, après une action de guerre, manque à l’appel sans être retrouvé parmi les morts et les blesséss.;Personne manquante, morte ou qu’on ne retrouve pas.;Que l’on ne retrouve pas, en parlant d’une personne.
27732;têtu;utêt;_ _ _ _;4;obstiné;opiniâtre;entêté;volontaire;tenace;Opiniâtre, obstiné, qui ne veut pas démordre de son idée, opinion, ou volonté.;Personnage obstiné.;Lourd marteau de fer aciéré, dont une tête est carrée et l’autre pointue, et qui sert à dégrossir les pierres irrégulières.
27733;immédiat;médmiiat;_ _ _ _ _ _ _ _;8;prochain;riverain;imminent;instantané;soudain;Qui agit, qui est produit sans intermédiaire.;(Spécialement) Qualifie une connaissance acquise par l’esprit directement et sans intermédiaire.;Qui suit ou précède sans intervalle.
27734;tendu;tudne;_ _ _ _ _;5;pénible;affligeant;douloureux;cruel;triste;Qui subit une tension (arc, élastique, ressort, etc.).;Qui exerce un effort en parlant des muscles, du corps.;Arrondi, enflé, œdémateux, turgescent.
27735;arabe;reaab;_ _ _ _ _;5;arabique;barbaresque;bédouin;beur;nedjdi;(Linguistique) Langue sémitique parlée autrefois par les bédouins d’Arabie et, en particulier, par le prophète Mahomet. Synonymes : arabe littéraire, arabe classique.;Dialecte local de cette langue parlé au Proche-Orient et dans le nord de l’Afrique.;Langue ou chose incompréhensible. Synonymes : hébreu, chinois.
27736;chargé;hgcaér;_ _ _ _ _ _;6;dans le brouillard;dans le cirage;plein;bourré;rempli;Qui supporte une charge.;(Par extension) Rempli, couvert.;(Figuré) Qui a beaucoup, qui a trop de certaines choses.
27738;mourant;uonramt;_ _ _ _ _ _ _;7;agonisant;lassant;déclinant;expirant;languide;Qui se meurt.;(Figuré) Languissant.;Celui qui se meurt.
27739;honteux;ehtuoxn;_ _ _ _ _ _ _;7;infâme;abject;indigne;avilissant;ignoble;Qui éprouve de la honte.;Qui cause de la honte.;Qui est en lien avec les organes sexuels.
