Id;lemme;anagramme;nb_lettres;nb_lettres2;syn_1;syn_2;syn_3;syn_4;syn_5;def_1;def_2;def_3
3346;lièvre;eèirlv;_ _ _ _ _ _;6;bouquin;agouti;dolichotis;capucin;froussard;(Mammalogie) Quadrupède mammifère, à longues oreilles, qui a les pattes de derrière plus longues que celles de devant, ce qui le rend très rapide à la course.;(Mammalogie) Variante de lièvre d’Europe.;(Cuisine) (Par extension) La chair de cet animal.
3351;intestin;entitins;_ _ _ _ _ _ _ _;8;duodénum;côlon;hypogastre;tripaille;tube digestif;(Anatomie) Viscère abdominal, partie du tube digestif qui suit l’estomac jusqu’à l’anus.;Subdivision de ce viscère.;Qui est interne, dans le corps.
3353;collant;lacolnt;_ _ _ _ _ _ _;7;adhésif;gluant;casse-pieds;visqueux;caleçon;Qui colle.;(Par analogie) Qui est trop juste ou qui moule les formes, en parlant d’un vêtement.;(Familier) (Figuré) Dont on ne peut se débarrasser en parlant d’une personne.
3354;gymnase;samgyen;_ _ _ _ _ _ _;7;centre sportif;palestre;collège;lycée;xyste;(Antiquité) Lieu où les Grecs s’exerçaient, nus (ou presque nus) à lutter, à lancer le disque, et à d’autres jeux propres à développer et à fortifier le corps.;(Aujourd’hui) Établissement où l’on forme la jeunesse aux exercices du corps.;(Par analogie) Grande salle aménagée pour les exercices du corps, dans un établissement scolaire.
3355;tampon;potnam;_ _ _ _ _ _;6;tapon;bâillon;bouchon;capiton;plumasseau;Bouchon, morceau de bois, d’étoupe, de papier, etc., servant à boucher un tuyau, une ouverture, une cavité, etc.;Petites masses d’étoffe, d’ouate, de papier, etc., roulées et pressées, qui servent à étancher, à frotter, à imprégner.;(Arts) Il se dit spécialement de sortes de bourrelets d’étoffe qui servent soit à vernir un meuble, soit à vernir une planche d’eau-forte soit à la nettoyer, etc.
3356;utilité;itéilut;_ _ _ _ _ _ _;7;commodité;bienfaisance;figurant;bienfait;avantage;Caractère de ce qui est utile.;(Économie) Intérêt, profit.;(Théâtre) Emploi des acteurs qui jouent toutes sortes de rôles de peu d’importance.
3357;cobaye;oaeycb;_ _ _ _ _ _;6;cavia;cochon d'Inde;testeur;victime;cochon;(Zoologie) Petit mammifère appelé aussi cochon d’Inde, rongeur d’origine sud-américaine.;(Par analogie) Sujet volontaire ou non d’expériences.;Première personne du singulier de l’indicatif présent du verbe cobayer.
3358;comprimé;miécporm;_ _ _ _ _ _ _ _;8;refoulé;tabloïd;à l'étroit;opprimé;réprimé;(Pharmacologie)  Préparation pharmaceutique dans laquelle on compresse fortement un produit actif avec un liant pour le rendre facilement consommable.;Comprimé dispersible : Comprimé qui une fois mis dans l’eau met un principe actif non hydrosoluble en suspension.;Qui est contraint par pression à rester dans un espace plus petit que normal.
3360;mention;inetonm;_ _ _ _ _ _ _;7;autonymie;citation;rappel;énonciation;notation;Action de mentionner, résultat de cette action.;Distinction décernée dans un concours ou dans un examen.;Mention.
3362;sierra;seirar;_ _ _ _ _ _;6;mont;montagne;chaîne;;;Pavillon du code international des signaux maritimes correspondant à la lettre S.;(Géographie) Massif ou ensemble de hauteurs présentant un caractère montagneux dans un pays hispanophone.;Spécial, autre, particulier, spécifique, différent, à part, séparé.
3363;aquarium;rauuimaq;_ _ _ _ _ _ _ _;8;réservoir;;;;;(Aquariologie) Réservoir d’eau, généralement en verre épais, dans lequel on garde des poissons ou des algues.;(Par extension) Établissement aquariologique, bâtiment ou espace dans lequel une collection d'animaux et de végétaux aquatiques est exposée dans des réservoirs d'eau.;(Argot polytechnicien) Tableau d’affichage vitré.
3364;argile;eagril;_ _ _ _ _ _;6;sil;terre à potier;terre glaise;kaolin;glaise;(Minéralogie) Terre blanchâtre, douce au toucher, composée principalement de silice et d’alumine.;(Figuré) Matière dont le corps humain est formé.;(Figuré) Symbole d’une matière plastique, peu solide, par allusion à la statue colossale en métal précieux que, selon la Bible (Livre de Daniel), Nabuchodonosor vit en songe s’effondrer sous une pierre qui vint frapper la partie de ses pieds qui était en argile.
3366;moniteur;otnrieum;_ _ _ _ _ _ _ _;8;instructeur;instituteur;éducateur;entraîneur;écran;Pédagogue chargé de montrer comment faire dans une discipline, de guider ou d’aider.;Étudiant chargé d’enseigner sous forme de travaux dirigés, de cours pratiques sous l’autorité d’un enseignant.; (Sport) Personne chargée d’enseigner la pratique de certains sports.
3370;fédéral;lédrféa;_ _ _ _ _ _ _;7;;;;;;Qui a rapport à une fédération d’États ou à une fédération de plusieurs sociétés visant un but commun.;(Spécialement) Qui a rapport à la fédération canadienne. Note :  S'oppose généralement dans ce sens à provincial et, dans une moindre mesure, à territorial.;(Spécialement) Qui a rapport avec la Suisse en tant que fédération. — Note. En ce sens, il s’oppose à cantonal et communal.
3371;greffe;rfeegf;_ _ _ _ _ _;6;greffon;anaplastie;écussonnage;entement;greffage;Bureau d’un tribunal où sont délivrées et conservées les minutes des jugements, des arrêts, celles de divers actes de procédure, comme enquêtes, rapports d’experts, etc. et où se font certaines déclarations, certains dépôts.;(Botanique) Opération consistant à insérer une partie d'une plante (le greffon) dans une autre plante dont on désire développer les caractères.;Greffon.
3373;papet;teapp;_ _ _ _ _;5;;;;;;(Occitanie) (Familier) Grand-père, pépé, papy.;(Suisse) Mets traditionnel du canton de Vaud.;Grand-père.
3374;shabbat;babasth;_ _ _ _ _ _ _;7;;;;;;(Judaïsme) Jour de repos dans la religion juive et judéo-chrétienne.;;
3375;spectre;erpects;_ _ _ _ _ _ _;7;fantôme;obsession;hantise;revenant;cauchemar;Fantôme, apparition d’un mort.;(Figuré) Souvenir de personnes disparues.;(Figuré) Évocation ou apparition effrayante.
3376;voyant;yoavtn;_ _ _ _ _ _;6;visionnaire;devin;flagrant;inspiré;prophète;"Que l’on voit ; qui attire la vue ; éclatant ; manifeste.";"Ostentatoire ; très ou trop visible.";Qui voit.
3377;cobra;baorc;_ _ _ _ _;5;naja;;;;;Serpent venimeux de l’Inde, appelé vulgairement « serpent à lunettes ».;Recouvrement.;Cobra.
3378;humilité;thuiémli;_ _ _ _ _ _ _ _;8;modestie;servilité;déférence;effacement;honte;Vertu qui nous donne le sentiment de notre faiblesse, qui réprime en nous les mouvements de l’orgueil.;(Familier) Déférence, soumission, abaissement.;(Par extension) Qualité de ce qui est humble.
3380;rappel;arelpp;_ _ _ _ _ _;6;évocation;ressouvenir;commémoration;mention;mémoire;Action par laquelle on rappelle, on fait revenir quelqu’un.;(En particulier) Action de pardonner et de faire revenir, en parlant de ceux qui ont été disgraciés ou exilés.;Acclamations que l’on fait aux acteurs pour les faire revenir sur la scène et les applaudir.
3382;cantine;tnaceni;_ _ _ _ _ _ _;7;réfectoire;mess;malle;cambuse;cantoche;Lieu de repas dans les écoles, les entreprises, etc.;Petit coffre divisé par compartiments pour porter des bouteilles ou des fioles en voyage.;(En particulier) Petite caisse dont les officiers en campagne se servent pour transporter leurs bagages personnels.
3383;crête;têcer;_ _ _ _ _;5;apophyse;intersillon;huppe;cime;épine;Excroissance charnue que les coqs et quelques autres gallinacés ont sur leur tête.;Proéminence charnue sur la tête de quelques reptiles…;Huppe qui orne la tête de divers oiseaux.
3384;gestion;toinegs;_ _ _ _ _ _ _;7;administration;intendance;régie;logistique;direction;Action et effet de gérer, d’administrer.;;
3385;meeting;engtime;_ _ _ _ _ _ _;7;métingue;rassemblement;assemblée;manifestation;réunion;(Travail) (Anglicisme) Réunion ou assemblée publique.;(Équitation) Ensemble de réunions d'une même discipline organisées sur un hippodrome, se déroulant sur une période de plusieurs semaines.;Participe présent de meet.
3386;moelle;eemoll;_ _ _ _ _ _;6;médulle;quintessence;substance;essence;nourriture;(Anatomie) Moelle osseuse, moelle des os.;(Figuré) Ce qu’il y a de plus instructif, d’essentiel, dans un ouvrage de l’esprit.;(Par analogie)
3389;maîtrise;rmaietîs;_ _ _ _ _ _ _ _;8;domination;habileté;hégémonie;virtuosité;empire;(Vieilli) Qualité de maître, en parlant des métiers.;Ensemble des contremaîtres d’un atelier, d’une usine.;(France) (Éducation) Diplôme universitaire national, créé en 1966 et supprimé par la réforme LMD, préparé en un an après une licence universitaire ou tout diplôme équivalent.
3391;croisade;daresico;_ _ _ _ _ _ _ _;8;guerre sainte;offensive;campagne;propagande;expédition;(Moyen Âge) (Religion) Ligue, expédition faite par les chrétiens contre les peuples hérétiques ou d’autres religions, ainsi nommée parce que ceux qui s’y engageaient portaient une croix sur leur habit.;(Figuré) Concertation d’efforts entre plusieurs personnes pour combattre des institutions, des idées qui leur paraissent mauvaises.;(Vieilli) (XVe siècle-XVI) (Désuet) Croisement.
3393;globe;eogbl;_ _ _ _ _;5;planète;globe terrestre;sphère;lampe astrale;mappemonde;Sphère, corps à peu près sphérique.;"(Par ellipse) Globe terrestre ; la planète terre.";(Cartographie) Représentation cartographique sur une sphère de la terre, d’un astre ou de l’espace céleste[1].
3394;peluche;ecpleuh;_ _ _ _ _ _ _;7;nounours;velours;doudou;;;(Textile) Étoffe de laine, de soie, de fil, analogue au velours, mais dont le poil est long, couché et brillant.;(Par extension) Poupée ou jouet recouvert de ce type de fibres.;Fibres textiles arrachées à un tissu par usure ou par frottement.
3395;pionnier;nroinipe;_ _ _ _ _ _ _ _;8;fondateur;innovateur;créateur;novateur;instaurateur;(Histoire) (Militaire) Soldat appartenant à une section spécialisée dans les travaux de construction, de terrassement ou de manutention.;Colons qui s’établissent sur des terres vierges ou désertes pour les défricher, notamment en Amérique du Nord ou en Australie.;(Figuré) Homme qui s’attache à une entreprise nouvelle, qui fait gagner un terrain nouveau à une influence.
3396;taro;rota;_ _ _ _;4;colocase;;;;;Rhizome comestible de la colocase.;La plante (la colocase), elle-même.;(Botanique) (Antilles) Macabo.
3397;vilain;iiavnl;_ _ _ _ _ _;6;laid;moche;affreux;méprisable;sale;Qui déplaît à la vue.;Qui est incommode ou désagréable.;(en parlant de personnes, de paroles ou d’actions) Qui est laid moralement.
3398;camping;gcapmni;_ _ _ _ _ _ _;7;caravaning;village de toile;tourisme;campement;camp;(Anglicisme) (Tourisme) Activité consistant à vivre dans une tente, une caravane, une autocaravane (ou camping-car) ou tout autre équipement destiné à la vie de plein air.;(Par ellipse) Ellipse de terrain de camping.;Participe présent du verbe camp.
3399;devant;ndatev;_ _ _ _ _ _;6;en présence de;avant;en tête;front;devanture;À l’opposé de, vis-à-vis de, en face de.;(Quelquefois) En avant de.;À l’avant, dans le rang dans l'ordre. — Note :  Il s’oppose alors à après.
3400;ride;ider;_ _ _ _;4;sillon;craquelure;strie;rayure;raie;Pli de la peau qui se produit sur le visage, sur les mains, et qui est ordinairement l’effet de l’âge.;(Figuré) Petit pli qui apparaît à la surface d’un liquide, sous l’effet d’un souffle d’air.;(Géologie) Grand pli qu’offre un terrain.
3401;citerne;crteien;_ _ _ _ _ _ _;7;tank;wagon;puits;cuve;camion;Réservoir souterrain ou non, destiné à recevoir et garder l’eau pluviale.;(Par extension) Cuve de stockage de liquides, de gaz ou de produits en vrac.;(Par ellipse) Camion-citerne.
3404;anarchie;nheracia;_ _ _ _ _ _ _ _;8;anomie;gâchis!;pagaille!;chaos!;égalité;Forme d’organisation politique, définie par l’absence d’autorité centralisée.;Absence totale d’autorité politique ou de gouvernement.;Absence de hiérarchie, de pouvoir et d’autorité.
3407;fracas;sacafr;_ _ _ _ _ _;6;tintamarre;raffut;tumulte;esclandre;tonnerre;Bruit semblable à celui d’une chose qui se brise en éclats.;Tout ce qui se fait avec tumulte, avec désordre et grand bruit.;
3408;lâcheté;âhétcle;_ _ _ _ _ _ _;7;couardise;pleutrerie;pusillanimité;veulerie;démission;Défaut de courage.;Action basse, indigne d’un homme d’honneur.;
3409;procédé;pdééroc;_ _ _ _ _ _ _;7;méthode;technique;truc;manière;tactique;Conduite, manière d’agir d’une personne envers une autre.;(Absolument) (Au pluriel) Bons procédés.;(Arts) (Sciences) Méthode qu’il faut suivre pour exécuter un ouvrage ou pour faire une opération.
3410;taudis;diuats;_ _ _ _ _ _;6;bouge;galetas;gourbi;bauge;cambuse;Petit logement en mauvais état, voire insalubre.;(Familier) Chambre, appartement où tout est en désordre et malpropre.;
3411;élégance;géecanlé;_ _ _ _ _ _ _ _;8;délicatesse;chic;distinction;aisance;courtoisie;Grâce des formes qui se manifeste dans les productions de la nature et de l’art.;Certaine distinction dans l’habillement et dans les manières.;(En particulier) Choix de mots et de tours, d’où résultent la grâce et la facilité du langage ou du style.
3413;diva;vadi;_ _ _ _;4;cantatrice;chanteuse;prima donna;soprano;chanteur;(Musique) Cantatrice de grand talent.;(Par extension) Femme ou homme au comportement hystérique ou capricieux qui fatigue son entourage par ses exigences répétées.;Célébrité, personne éminente dans son domaine.
3415;fugue;gfeuu;_ _ _ _ _;5;escapade;échappée;évasion;contre-fugue;escampativos;Fuite.;(Musique) Morceau de musique, ou passage d’un morceau de musique, dans lequel différentes parties se suivent, se succèdent et semblent fuir et se poursuivre tour à tour, en répétant le même sujet d’après des règles établies. On parle de sujet, contre-sujet, réponse, exposition, épisodes, reprises modulées, stretto et pédales.;Première personne du singulier du présent de l’indicatif de fuguer.
3416;pastèque;qpusèeat;_ _ _ _ _ _ _ _;8;melon;;;;;(Botanique) Plante de la famille des cucurbitacées, cultivée pour ses fruits, de nom taxinomique Citrullus lanatus.;(Botanique) (Par métonymie)[1] Fruit comestible de cette plante, gros, lisse et à chair rose, rouge, verdâtre ou blanche.;
3418;sérum;srumé;_ _ _ _ _;5;penthotal;plasma;vaccin;remède;;(Anatomie) Liquide qui surnage lorsque le sang se coagule.;(En particulier) liquide que l’on extrait du sang ou que l’on prépare artificiellement pour divers emplois thérapeutiques.;
3420;noyau;oynua;_ _ _ _ _;5;drupe;duramen;trognon;noix;graine;Partie centrale, dure, d’une drupe et qui contient une amande. On oppose le noyau au pépin de la baie.;"(Par ellipse) Eau de noyau ; liqueur dans la préparation de laquelle entrent des noyaux.";(Figuré) Partie centrale située au milieu d’un autre objet, centre, cœur, ossature.
3421;pulsion;lposinu;_ _ _ _ _ _ _;7;éros;instinct;besoin;tendance;désir;(Désuet) Propagation du mouvement dans un liquide ou un gaz.;(Spécialement) (Technique) (Non désuet) Envoi d’air par ventilation dans un bâtiment (initialement pour assurer son chauffage).;(Psychologie) Force psychique créant des besoins devant être assouvis.
3422;blaireau;auriblae;_ _ _ _ _ _ _ _;8;blair;taisson;pinceau;brosse;;(Zoologie) Une des espèces de mammifères omnivores, bas sur pattes, au pelage noir, gris et blanchâtre, qui se creusent de profonds terriers.;(Par métonymie);(Argot) (Vieilli) Nez.
3423;liston;stlnio;_ _ _ _ _ _;6;bourrelet;;;;;(Héraldique) Petite bande qui porte la devise.;(Marine) Longue bande de bois protectrice qui, au dessus de la ligne de flottaison,  s'étire sur toute la longueur de la coque d’une embarcation ou d'un navire.;(Généralement) Bande de couleur.
3424;nova;oavn;_ _ _ _;4;étoile;;;;;(Astronomie) Étoile qui devient extrêmement brillante pendant quelques jours par une explosion thermonucléaire sur la surface.;(Astronomie) (Désuet) Supernova.;Troisième personne du singulier du passé simple de nover.
3425;soucoupe;upsouceo;_ _ _ _ _ _ _ _;8;sous-tasse;assiette;;;;(Cuisine) Sorte de petite assiette qui se place ordinairement sous une tasse.;(Vieilli) Sorte d'assiette avec un  pied sur laquelle on pose les verres et la carafe.;(Par ellipse) (Science-fiction) Soucoupe volante.
3426;biologie;iigloebo;_ _ _ _ _ _ _ _;8;science naturelle;pathologie;;;;"(Biologie) Science de la vie ; étude du vivant.";(Par extension) Mode de vie ou de végétation d'une espèce animale ou végétale.;Pluriel de biologia.
3427;daya;aday;_ _ _ _;4;;;;;;Mare temporaire;En amont, à contre courant.;
3428;jules;ulesj;_ _ _ _ _;5;alphonse;julot;bourdalou;mec;amant;(Familier) Petit ami, amoureux.;(Familier) Amant, conjoint, mari.;(Argot) Proxénète.
3429;lingerie;niegielr;_ _ _ _ _ _ _ _;8;sous-vêtement;chemiserie;linge;dessous;ouvroir;Fabrication, commerce de linge.;Pièce de linge.;Lieu où l’on entretient le linge, dans les hôpitaux, dans les collèges, dans les grandes maisons, etc.
3432;revient;etevirn;_ _ _ _ _ _ _;7;renaître;regagner;recommencer;retourner;se rétablir;(Commerce) Ce à quoi un objet fabriqué revient (voir les dérivés pour les seuls usages possibles).;Troisième personne du singulier de l’indicatif présent de revenir.;
3433;virée;iéerv;_ _ _ _ _;5;tournée;bordée;excursion;promenade;course;Sortie dans un but de promenade ou d’amusement.;(Sylviculture) Bande délimitée de terrain permettant l’organisation d’un travail sur des parcelles forestières.;Participe passé féminin singulier du verbe virer.
3435;basque;subeqa;_ _ _ _ _ _;6;euscarien;queue-de-pie;pan;queue;;Relatif au Pays basque, à sa langue ou aux Basques.;(Linguistique) Langue parlée au Pays basque. C’est une langue ergative de type SOV.;(Habillement) Pan d’habit, de certains vêtements, partie découpée et tombante en dessous de la taille.
3437;clodo;doocl;_ _ _ _ _;5;clopinard;clochard;cloche;vagabond;gueux;(Populaire) Clochard.;Variante de claudo.;
3442;motard;ardtmo;_ _ _ _ _ _;6;conducteur;;;;;Motocycliste de l’armée ou de la gendarmerie.;(Par extension) Motocycliste.;
3443;semelle;eesemll;_ _ _ _ _ _ _;7;bidoche;patin;bifteck;carne;boisage;Pièce de cuir, de caoutchouc, qui fait le dessous d’une chaussure, d’une botte, d’une pantoufle.;(Par extension) Pied, longueur d’un pied.;(Charpenterie) Pièce de bois couchée horizontalement sous le pied d’un étai, ou servant d’entrait dans un comble.
3445;humidité;hiéiutmd;_ _ _ _ _ _ _ _;8;degré hygrométrique;hygrométrie;rosée;suintement;moiteur;Qualité de ce qui est humide.;(Absolument) Eau atmosphérique.;(Par extension) Trace d’eau.
3446;suspense;spuensse;_ _ _ _ _ _ _ _;8;suspens;appréhension;censure;angoisse;bosse;Censure par laquelle un ecclésiastique est déclaré suspens.;État où un ecclésiastique est mis par cette censure.;"(Anglicisme) (Cinéma) Attente anxieuse ; doute sur la suite du déroulement de l’histoire."
3447;bohémien;oeiémhnb;_ _ _ _ _ _ _ _;8;tzigane;romanichel;gitan;boumian;romano;(Vieilli) Homme d’une population européenne errante.;Artiste vivant en marge de la société.;(Zoologie) Synonyme de pigeon de Bohème (race de pigeons).
3448;cale;lcea;_ _ _ _;4;étançon;goberge;soute;accotoir;butoir;"(Marine) La partie la plus basse dans l’intérieur d’un bâtiment ; compartiment où sont stockées différentes marchandises.";Pièce que l’on place sous un objet pour lui donner de l’aplomb, pour le mettre à niveau ou pour l’empêcher de bouger.;(Marine) Partie d’un quai qui forme une pente douce jusqu’au bord de l’eau et qui facilite le chargement et le déchargement des bateaux.
3450;mélodie;omléeid;_ _ _ _ _ _ _;7;chant;mélopée;cavatine;cantilène;complainte;(Musique) Suite de sons d’où résulte un chant agréable et régulier.;Arrangement de sons, exécutés, entendus successivement dans un même air, par opposition à l’harmonie qui consiste dans l’accord de plusieurs sons exécutées, entendues simultanément.;Pièce de musique vocale avec accompagnement.
3452;black;acklb;_ _ _ _ _;5;;;;;;(Anglicisme) Relatif aux Noirs, très souvent en France ou aux États-Unis.;(Anglicisme) Noir, Noire (personne).;Noircir.
3453;doctorat;odtoarct;_ _ _ _ _ _ _ _;8;thèse;;;;;Grade de docteur.;;
3455;fanfare;effaran;_ _ _ _ _ _ _;7;orchestre;clique;musique;cuivres;clairon;(Musique) Air exécuté par des cors ou des trompettes.;(Chasse) Air qu’on sonne au lancer de la bête ou après la curée.; (Par extension) Orchestre composé presque exclusivement de cuivres.
3456;flux;uflx;_ _ _ _;4;flot;écoulement;affluence;débordement;marée;"Écoulement, mouvement ou déplacement, en général d’un fluide, ou de populations ; action de couler ; écoulement.";Mouvement de la marée montante.;(Physique) Transfert ou déplacement, de données ou d’énergie.
3457;traiteur;atteurir;_ _ _ _ _ _ _ _;8;charcutier;pâtissier;restaurateur;cuisinier;;Personne dont le métier est de vendre des plats cuisinés frais tout préparés.;(Par métonymie) Boutique où ces plats sont vendus.;(Par métonymie) Entreprise fournissant des plats tout préparés pour des occasions spéciales.
3459;adoption;taoidpon;_ _ _ _ _ _ _ _;8;admission;approbation;cooptation;légitimation;acquiescement;Action d’adopter.;(Par extension) Action d’admettre, de recevoir comme sien, soit au propre, soit au figuré.;
3461;décret;rétdec;_ _ _ _ _ _;6;arrêté;prescription;édit;décision;règlement;Décision qui émane d’une autorité.;(Par extension) (Littéraire) (surtout au pluriel) Volonté de Dieu, arrêts du sort, du destin.;(Droit) Aujourd’hui, décision prise par le chef de l’État ou du gouvernement, ou encore par le gouvernement tout entier.
3464;kiosque;skoueiq;_ _ _ _ _ _ _;7;gloriette;brandebourg;aubette;belvédère;édicule;(Urbanisme) (XVIIIe siècle) Dans l’aménagement des parcs et jardins, pavillon pour l’agrément ou la musique, d’inspiration orientale, de structure légère et ouverte et de plan circulaire ou polygonal.;(Urbanisme) (XIXe siècle) (Par extension) Construction similaire située dans un espace public ou à usage collectif (square, place, parc public, etc.), principalement à usage festif (musique, chant, …), éventuellement tournante, fermée de nuit ou démontable.;"(Mobilier urbain) (mi-XIXe siècle) Kiosque à journaux ; édicule de rue, à l’origine en forme de petit kiosque, servant de présentoir pour le commerce de la presse, fermé la nuit par des volets en bois ou en métal."
3465;rapide;earipd;_ _ _ _ _ _;6;prompt;brusque;pressé;expéditif;bref;Qui se meut avec vitesse.;Très incliné.;Qui comprend, qui agit avec rapidité.
3466;lancer;renlca;_ _ _ _ _ _;6;jeter;émettre;ficher;envoyer;commencer;Jeter en avant avec force, avec raideur, pour atteindre au loin.;Jeter en hauteur, en l'air, avec force.;(Figuré) Jeter.
3467;pèlerin;inplèer;_ _ _ _ _ _ _;7;excursionniste;touriste;pratiquant;pénitent;pérégrin;(Religion) (Rare) Qui fait pèlerinage.;(Figuré) (Rare) Qui voyage.;(Figuré) (Rare) Qui entraîne des déplacements permanents.
3469;symbiote;ybiesotm;_ _ _ _ _ _ _ _;8;;;;;;(Biologie) Organisme qui vit en symbiose avec un autre.;;
3470;baratin;aibtnra;_ _ _ _ _ _ _;7;boniment;blablabla;laïus;bagou;logorrhée;(Rhétorique) (Familier) Bavardage utilisé pour duper ses auditeurs ou ses clients.;;
3474;minorité;ritéomin;_ _ _ _ _ _ _ _;8;quarteron;incapacité;;;;Le petit nombre, par opposition à majorité.;(Spécialement) Partie la moins nombreuse d’une assemblée, qui combat certaines opinions, certaines mesures préférées par la partie la plus nombreuse.;État d’une personne mineure.
3475;schéma;smécah;_ _ _ _ _ _;6;canevas;esquisse;plan;croquis;ébauche;Tracé figurant d’une façon simplifiée la disposition d’un bâtiment, d’un appareil, d’un organe, etc. Plan d’un ouvrage de l’esprit ou d’une entreprise, réduit à ses traits essentiels.;(Bases de données) Description de la structure d'une base de données : noms des tables, de leurs colonnes, et types des champs.;(Programmation informatique) Langage définissant la structure d'un document structuré, comme XML ou RDF.
3476;vendu;dnuve;_ _ _ _ _;5;cédé;vénal;crapule;traître;corrompu;Se dit d’un homme livré à quelqu’un ou à un parti par intérêt.;Personne qui se livre, à quelqu’un ou à un parti, par intérêt.;Participe passé masculin singulier du verbe vendre.
3477;initiale;elitiani;_ _ _ _ _ _ _ _;8;majuscule;lettre d'imprimerie;lettrine;capitale;;Féminin singulier de initial.;Première lettre d’un mot, d’un nom, d’un prénom.;(Linguistique) Premier phonème consonantique dans une syllabe. Souvent utilisé dans l’étude des langues chinoises.
3480;coyote;coytoe;_ _ _ _ _ _;6;chacal;;;;;(Zoologie) Mammifère carnivore de la famille des canidés (Canis latrans), originaire d’Amérique du Nord, qui ressemble à un petit loup.;;
3482;limace;ecmila;_ _ _ _ _ _;6;liquette;limaçon;loche;chemise;;Mollusque gastéropode, à coquille plate très réduite, de forme allongée.;(Figuré) (Familier) (Péjoratif) Personne lente.;(Par analogie) Nom vulgaire de la vis d’Archimède.
3484;puissant;ntiapuss;_ _ _ _ _ _ _ _;8;important;influent;trapu;robuste;solide;Qui a beaucoup de pouvoir.;Qui est capable de produire un effet considérable.;"Habile ; profond ; exact."
3485;bouillon;blinoulo;_ _ _ _ _ _ _ _;8;potage;chaudeau;brouet;restaurant;soupe;(Sens propre) Bulles qui se forment à la surface d’un liquide lorsqu’il bout.;(Cuisine) Eau dans laquelle on a fait bouillir de la viande, des légumes, ou des herbes médicinales, pour servir de nourriture ou de remède.;(Par analogie) (Jardinage) (Vieilli) Liquide fertilisant obtenu par putréfaction de débris végétaux dans l'eau.
3486;cavale;alveac;_ _ _ _ _ _;6;jument;poulinière;haquenée;pouliche;évasion;(Poétique) (Littéraire) Jument.;(Argot policier) Évasion, fuite d’une personne détenue en prison.;Première personne du singulier de l’indicatif présent du verbe cavaler.
3488;home;omhe;_ _ _ _;4;chez-soi;logis;chez-moi;domicile;foyer;(Vieilli) Foyer, chez-soi.;(Belgique) (Suisse) Institution spécialisée dans l’accueil d’une catégorie de personnes.;(En particulier) Institution spécialisée dans l’accueil des personnes âgées.
3489;huître;teîrhu;_ _ _ _ _ _;6;belon;cancale;marenne;méléagrine;naissain;(Zoologie) Mollusque marin bivalve, à la chair translucide, utilisé pour la production de perles et de nacre ou pour la consommation humaine.;(France) (Figuré) (Ironique) Personne peu intelligente;(Argot) Crachat de mucus, de couleur verdâtre si le cracheur est atteint d’une inflammation des bronches.
3493;rigolo;orgilo;_ _ _ _ _ _;6;hilarant;tordant;bidonnant;désopilant;comique;(Familier) Qui fait rigoler, qui est drôle, amusant, marrant.;(Figuré) Curieux, étonnant, étrange, surprenant.;(Familier) Personne qui fait rire, qui est drôle, amusante, marrante.
3494;révision;sévronii;_ _ _ _ _ _ _ _;8;reprise;recensement;retouche;amendement;vérification;Action de réviser.;Résultat de celle-ci.;(Informatique) Logiciel comportant des corrections par rapport à la version précédente.
3495;confrère;efrconrè;_ _ _ _ _ _ _ _;8;collègue;homologue;égal;compagnon;alter ego;Celui qui fait partie d’une compagnie, d’une société religieuse, littéraire, artistique, etc., particulièrement quand il a été admis par les autres membres à en faire partie. — Note :  Dans ce sens, il s’oppose à collègue.;(Par extension) Celui qui exerce la même profession libérale qu’un autre membre de ce métier.;
3497;must;mtsu;_ _ _ _;4;;;;;;Devoir incontournable, obligation sociale.;(Ironique) Chose superficielle mais plaisante.;(Zoologie) Variante orthographique de musth.
3499;raid;adri;_ _ _ _;4;incursion;irruption;coup de main;descente;commando;Incursion rapide en territoire ennemi.;Raid financier : Tentative de prise de contrôle d’une société par l’achat massif de ses actions, le plus souvent à prime.;(Militaire) Opération, généralement de faible envergure, comportant une incursion rapide en territoire ennemi pour recueillir des renseignements, semer la confusion chez l’adversaire ou détruire ses installations, et qui se termine par un repli préparé après exécution de la mission reçue. — (OTAN AAP-6)
3500;clin;lcin;_ _ _ _;4;;;;;;Clignement.;(Marine) Planche de la coque d’un bateau, inclinée par rapport à la membrure et se chevauchant avec les planches attenantes.;Manière de faire chevaucher des planches horizontales.
3501;anomalie;aemonali;_ _ _ _ _ _ _ _;8;irrégularité;monstruosité;difformité;singularité;bogue;(Didactique) État de ce qui est anormal ou anomal.;(Astronomie) Irrégularité des mouvements planétaires.;(Par extension) Angle qui mesure cette irrégularité.
3502;boyard;raboyd;_ _ _ _ _ _;6;nabab;noble;riche;;;(Histoire) Nom qu’on donnait aux seigneurs en Russie ou en Transsylvanie.;(Vieilli) Richard, personne menant grand train.;
3504;dune;edun;_ _ _ _;4;erg;butte;hauteur;;;Monticule ou colline de sable qui s’étend le long des bords de la mer ou dans les zones désertiques.;Pluriel de duna.;
3505;délégué;uédéglé;_ _ _ _ _ _ _;7;député;chargé-e de mission;envoyé;émissaire;mandataire;Personne qui a reçu une délégation, qui a commission de quelqu’un.;Participe passé masculin singulier de déléguer.;
